event_id,cumulative_total_tokens,reported_last_total_tokens,observed_delta_total_tokens,cumulative_input,reported_last_input,observed_delta_input,cumulative_cached_input,reported_last_cached_input,observed_delta_cached_input,cumulative_cache_write_input,reported_last_cache_write_input,observed_delta_cache_write_input,cumulative_output,reported_last_output,observed_delta_output,cumulative_reasoning_output,reported_last_reasoning_output,observed_delta_reasoning_output
28350,400850319,193669,193669,397720952,193581,193581,380161024,190848,190848,0,0,0,3129367,88,88,1482657,32,32
28357,401046281,195962,195962,397916467,195515,195515,380354560,193536,193536,0,0,0,3129814,447,447,1482905,248,248
28364,401242556,196275,196275,398112543,196076,196076,380550016,195456,195456,0,0,0,3130013,199,199,1483062,157,157
28368,401438967,196411,196411,398308885,196342,196342,380745984,195968,195968,0,0,0,3130082,69,69,1483062,0,0
28382,401636876,197909,197909,398506567,197682,197682,380942208,196224,196224,0,0,0,3130309,227,227,1483062,0,0
28395,401843045,206169,206169,398711312,204745,204745,381139840,197632,197632,0,0,0,3131733,1424,1424,1484287,1225,1225
28408,402059090,216045,216045,398927025,215713,215713,381344512,204672,204672,0,0,0,3132065,332,332,1484385,98,98
28421,402287246,228156,228156,399153641,226616,226616,381560192,215680,215680,0,0,0,3133605,1540,1540,1485801,1416,1416
28431,402526890,239644,239644,399392500,238859,238859,381786752,226560,226560,0,0,0,3134390,785,785,1486471,670,670
28437,402526890,13804,0,399392500,0,0,381786752,0,0,0,0,0,3134390,0,0,1486471,0,0
28443,402548305,21415,21415,399413830,21330,21330,381798656,11904,11904,0,0,0,3134475,85,85,1486471,0,0
28453,402571728,23423,23423,399436971,23141,23141,381819776,21120,21120,0,0,0,3134757,282,282,1486510,39,39
28462,402607098,35370,35370,399471875,34904,34904,381831680,11904,11904,0,0,0,3135223,466,466,1486523,13,13
28470,402652523,45425,45425,399517043,45168,45168,381866368,34688,34688,0,0,0,3135480,257,257,1486536,13,13
28478,402704944,52421,52421,399569221,52178,52178,381911296,44928,44928,0,0,0,3135723,243,243,1486599,63,63
28486,402768276,63332,63332,399631797,62576,62576,381963264,51968,51968,0,0,0,3136479,756,756,1487076,477,477
28496,402836282,68006,68006,399699464,67667,67667,382025600,62336,62336,0,0,0,3136818,339,339,1487205,129,129
28503,402909964,73682,73682,399772895,73431,73431,382093056,67456,67456,0,0,0,3137069,251,251,1487363,158,158
28509,402983792,73828,73828,399846634,73739,73739,382166400,73344,73344,0,0,0,3137158,89,89,1487363,0,0
28516,403064352,80560,80560,399924129,77495,77495,382240000,73600,73600,0,0,0,3140223,3065,3065,1487553,190,190
28522,403145043,80691,80691,400004714,80585,80585,382317056,77056,77056,0,0,0,3140329,106,106,1487588,35,35
28530,403227309,82266,82266,400085482,80768,80768,382397568,80512,80512,0,0,0,3141827,1498,1498,1488104,516,516
28537,403311550,84241,84241,400168718,83236,83236,382478208,80640,80640,0,0,0,3142832,1005,1005,1488494,390,390
28548,403396968,85418,85418,400253474,84756,84756,382561408,83200,83200,0,0,0,3143494,662,662,1488717,223,223
28553,403482870,85902,85902,400338972,85498,85498,382646016,84608,84608,0,0,0,3143898,404,404,1488717,0,0
28560,403569490,86620,86620,400425328,86356,86356,382731392,85376,85376,0,0,0,3144162,264,264,1488828,111,111
28565,403656231,86741,86741,400512017,86689,86689,382817664,86272,86272,0,0,0,3144214,52,52,1488828,0,0
28570,403743517,87286,87286,400599107,87090,87090,382904320,86656,86656,0,0,0,3144410,196,196,1488828,0,0
28576,403831278,87761,87761,400686466,87359,87359,382991360,87040,87040,0,0,0,3144812,402,402,1489135,307,307
28587,403920531,89253,89253,400775499,89033,89033,383078656,87296,87296,0,0,0,3145032,220,220,1489135,0,0
28595,404014242,93711,93711,400868949,93450,93450,383167616,88960,88960,0,0,0,3145293,261,261,1489196,61,61
28603,404117677,103435,103435,400971932,102983,102983,383260928,93312,93312,0,0,0,3145745,452,452,1489445,249,249
28611,404230841,113164,113164,401084521,112589,112589,383363840,102912,102912,0,0,0,3146320,575,575,1489779,334,334
28618,404354962,124121,124121,401208410,123889,123889,383476352,112512,112512,0,0,0,3146552,232,232,1489930,151,151
28627,404485208,130246,130246,401338455,130045,130045,383600128,123776,123776,0,0,0,3146753,201,201,1489965,35,35
28635,404623617,138409,138409,401476648,138193,138193,383730048,129920,129920,0,0,0,3146969,216,216,1490046,81,81
28643,404772084,148467,148467,401624726,148078,148078,383868160,138112,138112,0,0,0,3147358,389,389,1490163,117,117
28664,404932627,160543,160543,401781507,156781,156781,384016128,147968,147968,0,0,0,3151120,3762,3762,1493834,3671,3671
28673,405095939,163312,163312,401942774,161267,161267,384172800,156672,156672,0,0,0,3153165,2045,2045,1493861,27,27
28680,405259617,163678,163678,402106145,163371,163371,384333952,161152,161152,0,0,0,3153472,307,307,1494045,184,184
28692,405428086,168469,168469,402272767,166622,166622,384497280,163328,163328,0,0,0,3155319,1847,1847,1495562,1517,1517
28699,405603011,174925,174925,402447467,174700,174700,384663808,166528,166528,0,0,0,3155544,225,225,1495645,83,83
28711,405781180,178169,178169,402624163,176696,176696,384838400,174592,174592,0,0,0,3157017,1473,1473,1497006,1361,1361
28718,405960113,178933,178933,402802753,178590,178590,385015040,176640,176640,0,0,0,3157360,343,343,1497043,37,37
28725,406140765,180652,180652,402982757,180004,180004,385193600,178560,178560,0,0,0,3158008,648,648,1497220,177,177
28733,406321709,180944,180944,403163469,180712,180712,385373568,179968,179968,0,0,0,3158240,232,232,1497386,166,166
28740,406503162,181453,181453,403344761,181292,181292,385554176,180608,180608,0,0,0,3158401,161,161,1497395,9,9
28749,406685196,182034,182034,403526599,181838,181838,385735424,181248,181248,0,0,0,3158597,196,196,1497410,15,15
28758,406871005,185809,185809,403710316,183717,183717,385917184,181760,181760,0,0,0,3160689,2092,2092,1498444,1034,1034
28768,407057511,186506,186506,403896187,185871,185871,386100864,183680,183680,0,0,0,3161324,635,635,1499006,562,562
28780,407247323,189812,189812,404082908,186721,186721,386286592,185728,185728,0,0,0,3164415,3091,3091,1500251,1245,1245
28787,407437573,190250,190250,404273012,190104,190104,386473216,186624,186624,0,0,0,3164561,146,146,1500296,45,45
28797,407629639,192066,192066,404464147,191135,191135,386663296,190080,190080,0,0,0,3165492,931,931,1500403,107,107
28812,407823565,193926,193926,404656320,192173,192173,386854400,191104,191104,0,0,0,3167245,1753,1753,1502008,1605,1605
28823,408023879,200314,200314,404854759,198439,198439,387046528,192128,192128,0,0,0,3169120,1875,1875,1503475,1467,1467
28833,408227246,203367,203367,405055141,200382,200382,387244928,198400,198400,0,0,0,3172105,2985,2985,1504181,706,706
28840,408431005,203759,203759,405258535,203394,203394,387445248,200320,200320,0,0,0,3172470,365,365,1504316,135,135
28849,408636420,205415,205415,405463218,204683,204683,387648512,203264,203264,0,0,0,3173202,732,732,1504977,661,661
28859,408848158,211738,211738,405672008,208790,208790,387853056,204544,204544,0,0,0,3176150,2948,2948,1505931,954,954
28867,409060256,212098,212098,405883807,211799,211799,388061824,208768,208768,0,0,0,3176449,299,299,1506150,219,219
28874,409277954,217698,217698,406098405,214598,214598,388273536,211712,211712,0,0,0,3179549,3100,3100,1506555,405,405
28884,409496023,218069,218069,406316173,217768,217768,388487936,214400,214400,0,0,0,3179850,301,301,1506660,105,105
28891,409714745,218722,218722,406534737,218564,218564,388705536,217600,217600,0,0,0,3180008,158,158,1506697,37,37
28898,409937221,222476,222476,406756614,221877,221877,388923904,218368,218368,0,0,0,3180607,599,599,1507101,404,404
28907,410162617,225396,225396,406981585,224971,224971,389145600,221696,221696,0,0,0,3181032,425,425,1507370,269,269
28914,410391003,228386,228386,407209834,228249,228249,389370368,224768,224768,0,0,0,3181169,137,137,1507422,52,52
28922,410622582,231579,231579,407440300,230466,230466,389598464,228096,228096,0,0,0,3182282,1113,1113,1508124,702,702
28929,410856179,233597,233597,407671947,231647,231647,389828736,230272,230272,0,0,0,3184232,1950,1950,1508640,516,516
28938,411094872,238693,238693,407909609,237662,237662,390060160,231424,231424,0,0,0,3185263,1031,1031,1509345,705,705
28946,411334777,239905,239905,408149223,239614,239614,390297600,237440,237440,0,0,0,3185554,291,291,1509370,25,25
28953,411574893,240116,240116,408389231,240008,240008,390537088,239488,239488,0,0,0,3185662,108,108,1509383,13,13
28959,411816470,241577,241577,408630243,241012,241012,390776960,239872,239872,0,0,0,3186227,565,565,1509859,476,476
28970,412059514,243044,243044,408873100,242857,242857,391017856,240896,240896,0,0,0,3186414,187,187,1509859,0,0
28976,412059514,12813,0,408873100,0,0,391017856,0,0,0,0,0,3186414,0,0,1509859,0,0
28986,412079906,20392,20392,408893293,20193,20193,391029760,11904,11904,0,0,0,3186613,199,199,1509922,63,63
28993,412101826,21920,21920,408915012,21719,21719,391049728,19968,19968,0,0,0,3186814,201,201,1509922,0,0
29002,412133825,31999,31999,408946556,31544,31544,391071232,21504,21504,0,0,0,3187269,455,455,1510134,212,212
29012,412176855,43030,43030,408988997,42441,42441,391102592,31360,31360,0,0,0,3187858,589,589,1510319,185,185
29020,412223879,47024,47024,409035831,46834,46834,391144832,42240,42240,0,0,0,3188048,190,190,1510351,32,32
29027,412273479,49600,49600,409084805,48974,48974,391191424,46592,46592,0,0,0,3188674,626,626,1510867,516,516
29035,412327433,53954,53954,409137055,52250,52250,391240192,48768,48768,0,0,0,3190378,1704,1704,1510910,43,43
29042,412383590,56157,56157,409191066,54011,54011,391292288,52096,52096,0,0,0,3192524,2146,2146,1511377,467,467
29053,412441752,58162,58162,409247281,56215,56215,391346176,53888,53888,0,0,0,3194471,1947,1947,1511911,534,534
29061,412501204,59452,59452,409306429,59148,59148,391402240,56064,56064,0,0,0,3194775,304,304,1512038,127,127
29067,412562423,61219,61219,409367569,61140,61140,391461248,59008,59008,0,0,0,3194854,79,79,1512065,27,27
29076,412627095,64672,64672,409428864,61295,61295,391522176,60928,60928,0,0,0,3198231,3377,3377,1512581,516,516
29082,412692574,65479,65479,409494235,65371,65371,391583232,61056,61056,0,0,0,3198339,108,108,1512601,20,20
29092,412758847,66273,66273,409560031,65796,65796,391648384,65152,65152,0,0,0,3198816,477,477,1512894,293,293
29099,412829135,70288,70288,409626931,66900,66900,391714048,65664,65664,0,0,0,3202204,3388,3388,1513374,480,480
29105,412899581,70446,70446,409697244,70313,70313,391780736,66688,66688,0,0,0,3202337,133,133,1513407,33,33
29113,412972476,72895,72895,409768631,71387,71387,391850880,70144,70144,0,0,0,3203845,1508,1508,1513923,516,516
29120,413045927,73451,73451,409841620,72989,72989,391922048,71168,71168,0,0,0,3204307,462,462,1514002,79,79
29129,413120099,74172,74172,409915172,73552,73552,391994880,72832,72832,0,0,0,3204927,620,620,1514518,516,516
29135,413195733,75634,75634,409989688,74516,74516,392068224,73344,73344,0,0,0,3206045,1118,1118,1514876,358,358
29145,413272123,76390,76390,410065381,75693,75693,392142592,74368,74368,0,0,0,3206742,697,697,1515481,605,605
29151,413349376,77253,77253,410142409,77028,77028,392218112,75520,75520,0,0,0,3206967,225,225,1515512,31,31
29159,413427296,77920,77920,410219721,77312,77312,392294912,76800,76800,0,0,0,3207575,608,608,1516028,516,516
29166,413506332,79036,79036,410298245,78524,78524,392372096,77184,77184,0,0,0,3208087,512,512,1516346,318,318
29170,413585850,79518,79518,410377671,79426,79426,392450432,78336,78336,0,0,0,3208179,92,92,1516346,0,0
29182,413666807,80957,80957,410458460,80789,80789,392529664,79232,79232,0,0,0,3208347,168,168,1516346,0,0
29191,413756576,89769,89769,410547963,89503,89503,392610304,80640,80640,0,0,0,3208613,266,266,1516381,35,35
29198,413853420,96844,96844,410644658,96695,96695,392699648,89344,89344,0,0,0,3208762,149,149,1516441,60,60
29206,413955847,102427,102427,410746402,101744,101744,392796160,96512,96512,0,0,0,3209445,683,683,1516950,509,509
29214,414059286,103439,103439,410849659,103257,103257,392897664,101504,101504,0,0,0,3209627,182,182,1516975,25,25
29224,414172379,113093,113093,410962286,112627,112627,393000704,103040,103040,0,0,0,3210093,466,466,1517201,226,226
29232,414297590,125211,125211,411087257,124971,124971,393113216,112512,112512,0,0,0,3210333,240,240,1517241,40,40
29248,414434597,137007,137007,411222004,134747,134747,393238016,124800,124800,0,0,0,3212593,2260,2260,1519335,2094,2094
29255,414581756,147159,147159,411368716,146712,146712,393372544,134528,134528,0,0,0,3213040,447,447,1519605,270,270
29263,414732972,151216,151216,411519379,150663,150663,393519104,146560,146560,0,0,0,3213593,553,553,1519959,354,354
29278,414898361,165389,165389,411682020,162641,162641,393669632,150528,150528,0,0,0,3216341,2748,2748,1522547,2588,2588
29285,415067101,168740,168740,411849624,167604,167604,393832064,162432,162432,0,0,0,3217477,1136,1136,1522789,242,242
29292,415236028,168927,168927,412018423,168799,168799,393999488,167424,167424,0,0,0,3217605,128,128,1522804,15,15
29300,415409335,173307,173307,412191151,172728,172728,394168064,168576,168576,0,0,0,3218184,579,579,1523185,381,381
29309,415590188,180853,180853,412371241,180090,180090,394340608,172544,172544,0,0,0,3218947,763,763,1523824,639,639
29321,415775757,185569,185569,412556079,184838,184838,394520576,179968,179968,0,0,0,3219678,731,731,1524220,396,396
29328,415964904,189147,189147,412745013,188934,188934,394705280,184704,184704,0,0,0,3219891,213,213,1524314,94,94
29347,416162428,197524,197524,412940189,195176,195176,394894080,188800,188800,0,0,0,3222239,2348,2348,1526399,2085,2085
29360,416371668,209240,209240,413147550,207361,207361,395089024,194944,194944,0,0,0,3224118,1879,1879,1528175,1776,1776
29366,416581401,209733,209733,413357155,209605,209605,395296256,207232,207232,0,0,0,3224246,128,128,1528175,0,0
29377,416805501,224100,224100,413577431,220276,220276,395505664,209408,209408,0,0,0,3228070,3824,3824,1529727,1552,1552
29386,417033753,228252,228252,413801558,224127,224127,395725824,220160,220160,0,0,0,3232195,4125,4125,1530761,1034,1034
29397,417262965,229212,229212,414029875,228317,228317,395949824,224000,224000,0,0,0,3233090,895,895,1531448,687,687
29403,417503437,240472,240472,414269997,240122,240122,396178048,228224,228224,0,0,0,3233440,350,350,1531471,23,23
29418,417745536,242099,242099,414510526,240529,240529,396418048,240000,240000,0,0,0,3235010,1570,1570,1532569,1098,1098
29427,417993149,247613,247613,414754416,243890,243890,396658432,240384,240384,0,0,0,3238733,3723,3723,1533603,1034,1034
29433,417993149,12288,0,414754416,0,0,396658432,0,0,0,0,0,3238733,0,0,1533603,0,0
29443,418012886,19737,19737,414773968,19552,19552,396670336,11904,11904,0,0,0,3238918,185,185,1533635,32,32
29449,418034771,21885,21885,414795716,21748,21748,396689664,19328,19328,0,0,0,3239055,137,137,1533635,0,0
29457,418061337,26566,26566,414822098,26382,26382,396711296,21632,21632,0,0,0,3239239,184,184,1533652,17,17
29465,418098500,37163,37163,414858992,36894,36894,396737536,26240,26240,0,0,0,3239508,269,269,1533733,81,81
29475,418143230,44730,44730,414902010,43018,43018,396774272,36736,36736,0,0,0,3241220,1712,1712,1533792,59,59
29481,418189195,45965,45965,414947203,45193,45193,396817152,42880,42880,0,0,0,3241992,772,772,1533876,84,84
29489,418235369,46174,46174,414993229,46026,46026,396862208,45056,45056,0,0,0,3242140,148,148,1533926,50,50
29496,418284511,49142,49142,415041014,47785,47785,396908032,45824,45824,0,0,0,3243497,1357,1357,1534017,91,91
29503,418334472,49961,49961,415090759,49745,49745,396955648,47616,47616,0,0,0,3243713,216,216,1534056,39,39
29512,418385259,50787,50787,415141222,50463,50463,397005184,49536,49536,0,0,0,3244037,324,324,1534195,139,139
29519,418437959,52700,52700,415192665,51443,51443,397055488,50304,50304,0,0,0,3245294,1257,1257,1534313,118,118
29527,418492330,54371,54371,415245648,52983,52983,397106816,51328,51328,0,0,0,3246682,1388,1388,1534491,178,178
29534,418547766,55436,55436,415300192,54544,54544,397159680,52864,52864,0,0,0,3247574,892,892,1534636,145,145
29540,418603774,56008,56008,415355882,55690,55690,397214080,54400,54400,0,0,0,3247892,318,318,1534872,236,236
29551,418661198,57424,57424,415413159,57277,57277,397269632,55552,55552,0,0,0,3248039,147,147,1534872,0,0
29559,418720005,58807,58807,415471746,58587,58587,397326720,57088,57088,0,0,0,3248259,220,220,1534911,39,39
29567,418789189,69184,69184,415540745,68999,68999,397385088,58368,58368,0,0,0,3248444,185,185,1534936,25,25
29577,418868939,79750,79750,415619700,78955,78955,397453952,68864,68864,0,0,0,3249239,795,795,1535527,591,591
29595,418961469,92530,92530,415709398,89698,89698,397532672,78720,78720,0,0,0,3252071,2832,2832,1538048,2521,2521
29610,419065234,103765,103765,415810747,101349,101349,397622144,89472,89472,0,0,0,3254487,2416,2416,1540400,2352,2352
29620,419175073,109839,109839,415919473,108726,108726,397723264,101120,101120,0,0,0,3255600,1113,1113,1541397,997,997
29629,419294355,119282,119282,416037908,118435,118435,397831808,108544,108544,0,0,0,3256447,847,847,1542165,768,768
29647,419420809,126454,126454,416161512,123604,123604,397950080,118272,118272,0,0,0,3259297,2850,2850,1544890,2725,2725
29666,419562283,141474,141474,416298046,136534,136534,398073472,123392,123392,0,0,0,3264237,4940,4940,1547578,2688,2688
29673,419705321,143038,143038,416439570,141524,141524,398209792,136320,136320,0,0,0,3265751,1514,1514,1547627,49,49
29680,419848579,143258,143258,416582668,143098,143098,398351104,141312,141312,0,0,0,3265911,160,160,1547746,119,119
29688,419992915,144336,144336,416726262,143594,143594,398494080,142976,142976,0,0,0,3266653,742,742,1547810,64,64
