BEGIN dimension=4 field=5
GROUP n=4 d=1 k=337 order=576 cyclic=false affine_classes=60 ms=127
GROUP n=4 d=1 k=338 order=144 cyclic=false affine_classes=39 ms=55
GROUP n=4 d=1 k=339 order=288 cyclic=false affine_classes=39 ms=55
GROUP n=4 d=1 k=340 order=288 cyclic=false affine_classes=33 ms=54
GROUP n=4 d=1 k=341 order=288 cyclic=false affine_classes=51 ms=83
GROUP n=4 d=1 k=342 order=144 cyclic=false affine_classes=45 ms=61
GROUP n=4 d=1 k=343 order=576 cyclic=false affine_classes=60 ms=112
GROUP n=4 d=1 k=344 order=576 cyclic=false affine_classes=66 ms=103
GROUP n=4 d=1 k=345 order=576 cyclic=false affine_classes=51 ms=181
GROUP n=4 d=1 k=346 order=288 cyclic=false affine_classes=45 ms=70
GROUP n=4 d=1 k=347 order=288 cyclic=false affine_classes=33 ms=88
GROUP n=4 d=1 k=348 order=288 cyclic=false affine_classes=48 ms=79
GROUP n=4 d=1 k=349 order=288 cyclic=false affine_classes=51 ms=75
GROUP n=4 d=1 k=350 order=144 cyclic=false affine_classes=48 ms=51
GROUP n=4 d=1 k=351 order=144 cyclic=false affine_classes=30 ms=38
GROUP n=4 d=1 k=352 order=192 cyclic=false affine_classes=43 ms=51
GROUP n=4 d=1 k=353 order=96 cyclic=false affine_classes=41 ms=36
GROUP n=4 d=1 k=354 order=4608 cyclic=false affine_classes=88 ms=66
GROUP n=4 d=1 k=355 order=2304 cyclic=false affine_classes=92 ms=54
